feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Ligilactobacillus	Site	Proximal_Colon	-2.08998520996459	0.277744862545686	51	51	1.70624316127662e-08	8.29854628439084e-07
k__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__	Sequencing_Run	SLCMicrobiome	2.12530944787758	0.192196377807022	51	23	2.84562577909455e-08	1.26555363155981e-06
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__A2	Site	Proximal_Colon	2.27021360985994	0.312118397466785	51	51	3.07517704865002e-08	1.26555363155981e-06
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus	Sequencing_Run	SLCMicrobiome	2.05206366478577	0.190946903130603	51	20	3.43058540109068e-08	1.31097370684537e-06
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia.vadinBB60.group.f__.g__	Site	Cecum	1.76727852813911	0.244514000203365	51	51	3.75739899248345e-08	1.34013897398576e-06
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__	Site	Proximal_Colon	2.0031805716576	0.279244792355409	51	51	4.43869345054701e-08	1.48418812252666e-06
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia	Site	Proximal_Colon	2.32708526803243	0.329342006424186	51	51	5.49591414333038e-08	1.7295965098128e-06
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__	Site	Proximal_Colon	1.94190336422314	0.28032496064044	51	51	8.05319506918382e-08	2.39358853445186e-06
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Hydrogenophilaceae.g__Hydrogenophilus	Sequencing_Run	SLCMicrobiome	2.6458370985738	0.414709938982173	51	12	8.504730950541e-08	2.39475318870497e-06
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__HT002	Site	Proximal_Colon	-1.79617032367546	0.267625429985413	51	51	1.58191015141466e-07	4.23160965503423e-06
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia	Sequencing_Run	SLCMicrobiome	3.30708677589958	0.35942612398934	51	27	2.68761627086813e-07	6.84702240435452e-06
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Agathobacter	Sequencing_Run	SLCMicrobiome	2.25359093407603	0.2682945222464	51	18	6.69729117933941e-07	1.55784816562895e-05
k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	Site	Proximal_Colon	-2.09551576261888	0.339024506935912	51	49	6.63308496808146e-07	1.55784816562895e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus	Site	Proximal_Colon	2.13626340164538	0.346818225204413	51	36	7.31206968827182e-07	1.62998220134393e-05
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.Shigella	Sequencing_Run	SLCMicrobiome	2.53773959368696	0.307473925185135	51	25	7.87521207229879e-07	1.68529538347194e-05
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	Site	Proximal_Colon	-1.60136729185752	0.261689331892357	51	51	8.54990481104355e-07	1.75930733611858e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter	Site	Proximal_Colon	1.61901712100221	0.26691751214061	51	51	9.57219890791466e-07	1.89671348730902e-05
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Anoxybacillus	Sequencing_Run	SLCMicrobiome	2.27604940101536	0.411960167577319	51	10	1.57462720667476e-06	2.8531756995506e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor	Site	Proximal_Colon	2.09692646597647	0.355820587315016	51	50	1.59121178315835e-06	2.8531756995506e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Dorea	Sequencing_Run	SLCMicrobiome	3.89791619316624	0.497031743795302	51	17	1.59991160722463e-06	2.8531756995506e-05
k__Bacteria.p__Deinococcota.c__Deinococci.o__Thermales.f__Thermaceae.g__Meiothermus	Sequencing_Run	SLCMicrobiome	2.7253689296381	0.503405182494789	51	10	2.29319031477597e-06	3.9576026400166e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium	Site	Proximal_Colon	1.36799453282409	0.241536047071275	51	51	3.06255092327698e-06	5.12020232485371e-05
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus	Site	Proximal_Colon	-3.1326946357256	0.567732537492698	51	17	3.77454907159512e-06	5.93936398030408e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Intestinimonas	Site	Proximal_Colon	1.52381516655626	0.273374056396745	51	51	3.73559420925734e-06	5.93936398030408e-05
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalibaculum	Site	Proximal_Colon	-1.716225166481	0.311458831036381	51	51	4.9394061708397e-06	7.55023514685497e-05
k__Bacteria.p__Firmicutes.c__Bacilli.o__Staphylococcales.f__Staphylococcaceae.g__Staphylococcus	Site	Proximal_Colon	-2.68220165859351	0.493229003271235	51	30	5.8980228703439e-06	8.76511732120551e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter	Site	Proximal_Colon	1.49618916424836	0.279140894582212	51	51	6.61659423053724e-06	9.56723760361465e-05
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	Site	Proximal_Colon	1.15990962854423	0.220590352658396	51	51	8.98345972459029e-06	0.000126477656648837
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__UCG.009	Site	Proximal_Colon	2.77069032083714	0.539810885183502	51	42	1.42670355787784e-05	0.000195714462426831
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Butyricicoccus	Site	Cecum	1.3998493270827	0.276316246813593	51	51	1.67835424395187e-05	0.00022081947400829
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillospira	Site	Proximal_Colon	2.24834424158536	0.444035591148757	51	31	1.69226138959624e-05	0.00022081947400829
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	Sequencing_Run	SLCMicrobiome	1.68544938640902	0.26391603890652	51	51	1.77728209220851e-05	0.000226391885555132
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Sphingobacteriales.f__env.OPS.17.g__	Sequencing_Run	SLCMicrobiome	1.66315756079344	0.348669592214616	51	9	1.9703000383479e-05	0.000245141981515378
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__Peptococcus	Site	Proximal_Colon	2.25487441601424	0.454601442449489	51	44	2.15607217211038e-05	0.000262158775472512
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Xanthobacteraceae.g__Bradyrhizobium	Site	Cecum	-2.12487621608623	0.451043792205452	51	10	2.39192595515379e-05	0.000284373419112728
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus	Site	Cecum	-2.77068426054977	0.567732537492698	51	17	2.5164668817681e-05	0.000286448889733177
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.008	Sequencing_Run	SLCMicrobiome	0.784624234436495	0.16695207676943	51	8	2.48244649181307e-05	0.000286448889733177
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__	Site	Cecum	1.37739784807014	0.28032496064044	51	51	2.61422794587651e-05	0.00029137748980082
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356	Site	Cecum	1.72535819380398	0.355175059331826	51	51	2.91646526569801e-05	0.000318430391254783
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dubosiella	Sequencing_Run	SLCMicrobiome	-1.72504245488782	0.372537456979811	51	21	3.11323944533033e-05	0.000333116620650345
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenella	Sequencing_Run	SLCMicrobiome	4.25531475719158	0.70263650213583	51	34	3.19031603613132e-05	0.000334670407711815
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Anoxybacillus	Site	Cecum	-2.2472781373627	0.492019673092836	51	10	3.82384733464039e-05	0.000393415062313963
k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	Site	Cecum	2.29441284193195	0.485133704405438	51	49	4.07062987532193e-05	0.000403293885795784
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalibaculum	Site	Cecum	-1.48739534315282	0.311458831036381	51	51	4.06434592584435e-05	0.000403293885795784
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium..nodatum.group	Sequencing_Run	SLCMicrobiome	2.28587507990762	0.383859538348946	51	28	4.18799588387392e-05	0.000407377781431372
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Xanthobacteraceae.g__Bradyrhizobium	Site	Proximal_Colon	-2.03859395855724	0.451043792205452	51	10	4.46520762561063e-05	0.00042658679994673
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Tuzzerella	Site	Proximal_Colon	2.68445104796746	0.570940953764693	51	38	4.68073049982486e-05	0.000439331722351982
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Xanthobacteraceae.g__Bradyrhizobium	Sequencing_Run	SLCMicrobiome	1.69664416957791	0.377651720821756	51	10	4.87522785891907e-05	0.000449697742158914
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae.Sedis	Site	Cecum	1.37858414761974	0.294968331053881	51	51	5.29484105963651e-05	0.000480125418119582
k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	Site	Cecum	-1.57436222905084	0.339024506935912	51	49	5.66170190625887e-05	0.000504835086641416
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Hydrogenophilaceae.g__Hydrogenophilus	Site	Cecum	-2.19460185950057	0.495303829509348	51	12	5.95257913187443e-05	0.000522070464844725
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__Mitochondria.g__	Site	Cecum	-1.56852039064297	0.355893989126274	51	8	6.42173702565051e-05	0.000554133759471455
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Intestinimonas	Site	Cecum	1.24613112196994	0.273374056396745	51	51	7.13609529578685e-05	0.000606001743372375
k__Bacteria.p__Deinococcota.c__Deinococci.o__Thermales.f__Thermaceae.g__Meiothermus	Site	Cecum	-2.5795930764647	0.601235927203663	51	10	9.33671151792024e-05	0.000780490728451145
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter	Site	Proximal_Colon	-2.51556710185183	0.587656912435994	51	13	9.63347875263607e-05	0.000792909405024661
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	Site	Cecum	-1.16298301503953	0.261689331892357	51	51	0.000103872088766688	0.000829426380450421
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter	Site	Cecum	1.23397744764726	0.279140894582212	51	51	0.000102780944538886	0.000829426380450421
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__Mitochondria.g__	Site	Proximal_Colon	-1.51296483508741	0.355893989126274	51	8	0.000105825146634173	0.000832594903665918
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter	Sequencing_Run	SLCMicrobiome	2.08447484070623	0.492035691587932	51	13	0.000110900545181422	0.000859881038725521
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenellaceae.RC9.gut.group	Sequencing_Run	SLCMicrobiome	2.64924148750168	0.503116888401935	51	48	0.000113804736476672	0.00086979334307171
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.001	Site	Proximal_Colon	2.34147032234683	0.534551045807837	51	51	0.000120280126323216	0.000906336163139725
k__Bacteria.p__Deinococcota.c__Deinococci.o__Thermales.f__Thermaceae.g__Meiothermus	Site	Proximal_Colon	-2.50721051273063	0.601235927203663	51	10	0.000136838466778336	0.00101678582953347
k__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium	Sequencing_Run	SLCMicrobiome	4.22862172901346	0.820764057911279	51	37	0.000139548302283655	0.00102271700988706
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Sphingobacteriales.f__env.OPS.17.g__	Site	Proximal_Colon	-1.7129200782236	0.416429335359589	51	9	0.000163635660257318	0.00116732711046302
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__HT002	Site	Cecum	-1.14596996728204	0.267625429985413	51	51	0.000163643987448088	0.00116732711046302
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Anoxybacillus	Site	Proximal_Colon	-2.01903085149252	0.492019673092836	51	10	0.000168750481568423	0.00117248711219618
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Ligilactobacillus	Site	Cecum	-1.1872926335676	0.277744862545686	51	51	0.000167910460427768	0.00117248711219618
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter	Site	Cecum	1.12779369651638	0.26691751214061	51	51	0.000189939174113314	0.00130278792500799
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter	Site	Cecum	-2.38131181355118	0.587656912435994	51	13	0.000198210790566295	0.00134231358168313
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae.Sedis	Site	Proximal_Colon	1.24004429690191	0.294968331053881	51	51	0.000201853493905579	0.00134876638853651
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__	Site	Proximal_Colon	1.29503552177966	0.309131662834768	51	50	0.000204205752283097	0.00134876638853651
k__Bacteria.p__Firmicutes.c__Bacilli.o__Staphylococcales.f__Staphylococcaceae.g__Staphylococcus	Site	Cecum	-2.06780437945013	0.493229003271235	51	30	0.000209592047022205	0.00136746030679121
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Romboutsia	Site	Cecum	-2.91351454290708	0.700534177182125	51	24	0.000218532191085412	0.0014086111112132
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Romboutsia	Site	Proximal_Colon	-2.85206553527265	0.700534177182125	51	24	0.000280439234753672	0.00178613084039541
k__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium	Site	Proximal_Colon	-2.32333533098766	0.574771462868412	51	37	0.000305581134847072	0.00192336361344921
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Odoribacter	Site	Cecum	0.819059458444368	0.20306557463627	51	51	0.000324854832804617	0.00202089925058686
k__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Enterorhabdus	Sequencing_Run	SLCMicrobiome	2.79887919249825	0.589270590524225	51	40	0.000347443170733969	0.00213657582003073
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Hydrogenophilaceae.g__Hydrogenophilus	Site	Proximal_Colon	-1.91252402721441	0.495303829509348	51	12	0.000358093836332825	0.00217704775497797
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__	Site	Proximal_Colon	1.59861360689414	0.399076656066652	51	51	0.000364865015929429	0.00219328970249713
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Sphingobacteriales.f__env.OPS.17.g__	Site	Cecum	-1.59269477440378	0.416429335359589	51	9	0.000400658815405686	0.00238169406935602
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.FCS020.group	Site	Proximal_Colon	1.37903411707389	0.352910853800182	51	51	0.000464671328884177	0.00273185891157181
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	Site	Proximal_Colon	-1.34115255324903	0.348036658524267	51	35	0.000516498971224681	0.00300355380005657
k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	Site	Proximal_Colon	1.86117600509098	0.485133704405438	51	49	0.000532911822395387	0.00306567553743583
k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	Sequencing_Run	SLCMicrobiome	2.78649283905996	0.630853828368053	51	49	0.000583460571945652	0.00332075963820132
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.010	Site	Proximal_Colon	1.54061379675432	0.409489761415091	51	24	0.000683505135053999	0.00384921312898831
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__A2	Site	Cecum	1.17333135714818	0.312118397466785	51	51	0.000693244129604392	0.00386339176394114
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Muribaculum	Site	Proximal_Colon	-0.675500073270043	0.184211484737447	51	51	0.000887186820851517	0.00489324689851094
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__Peptococcus	Site	Cecum	1.65616263592006	0.454601442449489	51	44	0.000929850531726249	0.00507622484156677
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__NK4A214.group	Site	Proximal_Colon	1.80112716942315	0.496742173549021	51	37	0.000958295508176439	0.00517866764519591
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor	Site	Cecum	1.29381381740419	0.355820587315016	51	50	0.000980814605013972	0.00524735813682475
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia	Site	Cecum	1.18470454920108	0.329342006424186	51	51	0.00108102156155731	0.00572620332112039
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Tuzzerella	Site	Cecum	2.04535277199507	0.570940953764693	51	38	0.00110940239847511	0.00581892434494296
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	Site	Cecum	0.787482810251573	0.220590352658396	51	51	0.0011355804243782	0.00589840317516829
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	Sequencing_Run	SLCMicrobiome	1.31466487677965	0.325255453835472	51	51	0.0011797591265069	0.00606895319885763
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.Shigella	Site	Cecum	-1.20651132005101	0.342223239471029	51	25	0.00123534819636898	0.00629439319102289
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__UCG.009	Site	Cecum	1.89681378731561	0.539810885183502	51	42	0.00136711566735428	0.00677228594476427
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Faecalibacterium	Sequencing_Run	SLCMicrobiome	0.598870539346949	0.175396893885023	51	8	0.00136365527826406	0.00677228594476427
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Subdoligranulum	Site	Proximal_Colon	-1.8394728781877	0.525967106373224	51	13	0.00134805969045659	0.00677228594476427
k__Bacteria.p__Cyanobacteria.c__Vampirivibrionia.o__Gastranaerophilales.f__.g__	Site	Proximal_Colon	1.36961380429264	0.391514323924394	51	50	0.00145551803996581	0.00714405643469459
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Listeriaceae.g__Listeria	Site	Cecum	-0.8706063177987	0.251443962685658	51	36	0.00151035721866563	0.00734582829078284
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium	Site	Cecum	0.836072676196202	0.241536047071275	51	51	0.00157011353358488	0.00756766432853974
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	Site	Cecum	-1.19571385936812	0.348036658524267	51	35	0.0016318143413095	0.00779482743393376
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__	Sequencing_Run	SLCMicrobiome	1.99095681154268	0.496154135966038	51	45	0.00169197564081186	0.00801068113127737
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas	Site	Proximal_Colon	-1.705455441511	0.513062740865337	51	48	0.00177039959482553	0.00830845423887419
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus.Arthromitus	Sequencing_Run	SLCMicrobiome	-2.73886566151139	0.704671746235349	51	46	0.00178974833917914	0.0083262205344421
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UCG.003	Sequencing_Run	SLCMicrobiome	2.54607572856602	0.666633521355453	51	19	0.00187048525604656	0.00862680699986992
k__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriales.Incertae.Sedis.g__	Sequencing_Run	SLCMicrobiome	1.72581813383896	0.461753064493906	51	13	0.00217621143634212	0.00995105229438491
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter	Site	Proximal_Colon	-1.23621851636438	0.372277656911663	51	51	0.00230587564572286	0.0103402240445256
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__	Site	Cecum	0.925406211473285	0.279244792355409	51	51	0.00233863011100486	0.0103402240445256
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Coprococcus	Sequencing_Run	SLCMicrobiome	1.3863220309128	0.375875463244656	51	8	0.00233146819484999	0.0103402240445256
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__	Site	Cecum	1.02398952950919	0.309131662834768	51	50	0.00229633123848943	0.0103402240445256
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__NK4A214.group	Sequencing_Run	SLCMicrobiome	2.01983370153389	0.55492158378919	51	37	0.00261146088699053	0.0114518981519667
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia	Site	Cecum	-1.06495713807226	0.328180306559271	51	27	0.00270205587734672	0.0117528446697601
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.006	Site	Proximal_Colon	1.00660956130098	0.311428354059867	51	51	0.00285818107795697	0.0122330150136558
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Subdoligranulum	Site	Cecum	-1.69325505190228	0.525967106373224	51	13	0.00285358298574998	0.0122330150136558
