feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.001	Site	Proximal_Colon	1.30285303490145	0.331174538331582	53	47	0.000406412929172225	0.00265523113725854
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	Sequencing_Run	SLCMicrobiome	1.3132482493624	0.285225373656476	53	53	0.00042963687732987	0.0027387413097502
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Agathobacter	Site	Cecum	0.581764081629997	0.153561039239282	53	12	0.000430373634389318	0.0027387413097502
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__.Eubacterium..siraeum.group	Site	Cecum	1.57611048046883	0.409493487409127	53	34	0.000512633822948497	0.00322039196467645
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356	Site	Proximal_Colon	1.22742704623295	0.321250208711142	53	52	0.000556276096673824	0.00345032009329334
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Fusicatenibacter	Site	Cecum	0.570674017259392	0.154569956969608	53	11	0.000578172127572994	0.00354130428138459
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.010	Sequencing_Run	SLCMicrobiome	1.64646860015016	0.374549561254142	53	12	0.000604780675921571	0.00365854976792061
k__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Enterorhabdus	Site	Cecum	0.965925202684553	0.262263528001878	53	47	0.000813312541554599	0.00486003835807016
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__	Sequencing_Run	SLCMicrobiome	1.60262856100118	0.379607922361595	53	53	0.000855643108294717	0.00500243805093518
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella	Sequencing_Run	SLCMicrobiome	0.921511867176142	0.217901308481071	53	53	0.000857560808731745	0.00500243805093518
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Odoribacter	Site	Proximal_Colon	0.649623110359151	0.178155473129209	53	53	0.000904593399737594	0.0051540786729235
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	Site	Proximal_Colon	0.548086576936784	0.150064896644379	53	53	0.000896758884259604	0.0051540786729235
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.001	Site	Cecum	1.2223817582865	0.338157214792527	53	47	0.000988170501820598	0.00556555799875969
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	Sequencing_Run	SLCMicrobiome	1.91448998234932	0.46855037700634	53	28	0.00113288061133285	0.00630808522219428
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.004	Site	Proximal_Colon	1.22613793255754	0.344448623611353	53	44	0.00115680068338814	0.00636890263887853
k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Anaerofustaceae.g__Anaerofustis	Site	Cecum	1.72107807561915	0.484991260074974	53	36	0.00118046265044291	0.00642696331907809
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae.Sedis	Site	Proximal_Colon	0.778209795569967	0.221631242453619	53	53	0.00131068380181291	0.00705752816360796
k__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium	Site	Cecum	-0.970606229381417	0.279032993923627	53	40	0.00144089254370242	0.00767431898276286
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Anaerostipes	Site	Cecum	0.69696728537434	0.200879193414099	53	34	0.00147236151655183	0.0077576036893591
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dubosiella	Sequencing_Run	SLCMicrobiome	-0.835361390408904	0.212501572968457	53	18	0.00168058662840081	0.00876050476506804
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia	Sequencing_Run	SLCMicrobiome	-1.3416723840681	0.349805187054589	53	53	0.00180874470358781	0.00932931478692661
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Dorea	Site	Cecum	0.724047227740208	0.220917316993786	53	15	0.0024517520444861	0.0125141510603978
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium..nodatum.group	Sequencing_Run	SLCMicrobiome	1.61421694682017	0.452903528351394	53	37	0.00309157549509959	0.015617237037101
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus	Site	Cecum	0.163012207735382	0.0521299537030582	53	18	0.00364841374436756	0.0182420687218378
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenellaceae.RC9.gut.group	Site	Cecum	-0.571919090759098	0.183870896262724	53	52	0.00382170527333723	0.0189155109488408
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia	Site	Cecum	0.470773175776125	0.151769526524275	53	53	0.00390522213640021	0.019135588468361
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus.Arthromitus	Site	Cecum	0.5292355912224	0.171211920097601	53	52	0.00402372095038494	0.0195210224325606
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium..xylanophilum.group	Site	Proximal_Colon	1.06214146481687	0.345397899690857	53	36	0.00421672656063643	0.0202568236736456
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dubosiella	Site	Proximal_Colon	-0.656549267438969	0.214183414058384	53	18	0.00435496024806424	0.0207177720538978
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Ligilactobacillus	Site	Cecum	-0.391737530344353	0.128733454829441	53	53	0.00456735371043546	0.0209159188608727
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.AC2044.group	Site	Proximal_Colon	0.956716497780469	0.313454929600497	53	25	0.00446916263269785	0.0209159188608727
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UCG.005	Site	Cecum	-1.1080226753974	0.363622743213068	53	36	0.00450689125611346	0.0209159188608727
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus	Site	Proximal_Colon	1.06285346244282	0.348810195701945	53	21	0.00453523476198405	0.0209159188608727
k__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Coriobacteriaceae.UCG.002	Site	Proximal_Colon	0.280573137438395	0.0926659168535534	53	50	0.00475407317578596	0.0215694060753252
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus	Site	Cecum	1.07383709912328	0.355992966584604	53	21	0.00489542342888875	0.0220069493592247
k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	Sequencing_Run	SLCMicrobiome	1.49959164629508	0.457551743996577	53	53	0.00551372970752671	0.0245201888038646
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010.g__	Site	Proximal_Colon	-1.05504092766979	0.355416736554861	53	46	0.00555457338209995	0.0245201888038646
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor	Site	Proximal_Colon	1.68912942469678	0.569691801956067	53	39	0.00564470537421609	0.0246955860121954
k__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Enterorhabdus	Sequencing_Run	SLCMicrobiome	2.01968025599573	0.623560718836726	53	47	0.00592116887953644	0.0256758650528571
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.010	Site	Cecum	0.768061216609422	0.269098290817455	53	12	0.00734313516388236	0.0315625985114242
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Anaerostipes	Site	Proximal_Colon	0.559225319952818	0.196606132719259	53	34	0.00758478642078649	0.0320391840188395
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.Shigella	Genotype	MUT	-0.964426851236348	0.308786169303789	53	23	0.00753244482924048	0.0320391840188395
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus	Sequencing_Run	SLCMicrobiome	2.50195207453522	0.804105422275469	53	21	0.00777604164512506	0.0325663282573613
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Erysipelatoclostridium	Site	Cecum	0.510764181398112	0.180567919868895	53	50	0.00788919050648218	0.0327601978659006
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus	Site	Proximal_Colon	0.143320524530161	0.0511128847675872	53	18	0.00837449965033213	0.034271530518646
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.Shigella	Genotype	HET	-0.955055228574066	0.313225478173368	53	23	0.00839302788211738	0.034271530518646
k__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium	Site	Proximal_Colon	-0.754255946338316	0.273240537276629	53	40	0.00937221442023513	0.0373907031839411
k__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriales.Incertae.Sedis.g__	Sequencing_Run	SLCMicrobiome	1.06164604729231	0.352931488178345	53	9	0.00938582957474439	0.0373907031839411
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UCG.003	Sequencing_Run	SLCMicrobiome	1.06413470114614	0.353580790471179	53	9	0.00934610027474737	0.0373907031839411
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Tuzzerella	Site	Proximal_Colon	1.03587652415791	0.379023421669502	53	38	0.010031442974594	0.0396403794963793
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium..xylanophilum.group	Site	Cecum	0.945689802435378	0.352720265039067	53	36	0.0113739246555051	0.0445857846495799
