feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides	Genotype	c_MUT	-0.310287441090414	1.76771592123125	36	34	0.86454883903407	0.994911799731975
k__Bacteria.p__Cyanobacteria.c__Vampirivibrionia.o__Gastranaerophilales.f__.g__	Genotype	b_HET	-0.443952062700563	1.21794179148818	36	27	0.72389463660239	0.994911799731975
k__Bacteria.p__Cyanobacteria.c__Vampirivibrionia.o__Gastranaerophilales.f__.g__	Genotype	c_MUT	0.244546556466438	1.21794179148818	36	27	0.845329518794913	0.994911799731975
k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	Genotype	b_HET	-0.00860299093181188	1.31214734164488	36	25	0.994911799731975	0.994911799731975
k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	Genotype	c_MUT	0.106810921837277	1.31214734164488	36	25	0.936904074151904	0.994911799731975
k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	Genotype	b_HET	0.383899960623121	0.621991256257306	36	36	0.54133109244105	0.994911799731975
k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	Genotype	c_MUT	0.0950047349997665	0.621991256257306	36	36	0.879531168862659	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Acholeplasmatales.f__Acholeplasmataceae.g__Anaeroplasma	Genotype	b_HET	-0.306937660462964	0.853394629485002	36	35	0.727391197533153	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Acholeplasmatales.f__Acholeplasmataceae.g__Anaeroplasma	Genotype	c_MUT	0.24584888692008	0.853394629485002	36	35	0.779807014605375	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__	Genotype	b_HET	-0.043497605659338	1.14395978130552	36	22	0.970498837582149	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__	Genotype	c_MUT	-1.94824570786474	1.14395978130552	36	22	0.122756575693245	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Erysipelatoclostridium	Genotype	b_HET	1.61825243467488	1.82060745203779	36	26	0.397216512885307	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae.g__Erysipelatoclostridium	Genotype	c_MUT	0.191285700930625	1.82060745203779	36	26	0.918627020230764	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__	Genotype	b_HET	0.526077535847698	0.570024988189926	36	35	0.38013479427483	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__	Genotype	c_MUT	-0.629922494875029	0.570024988189926	36	35	0.297790814182328	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dubosiella	Genotype	b_HET	0.803216273459426	0.406409043879105	36	21	0.0565201241299072	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dubosiella	Genotype	c_MUT	0.664977427763716	0.406409043879105	36	21	0.111295606423359	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalibaculum	Genotype	b_HET	0.463580486347047	1.30643587223021	36	36	0.730879760576175	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalibaculum	Genotype	c_MUT	1.02859401769178	1.30643587223021	36	36	0.451324901125196	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter	Genotype	b_HET	1.02196771225587	2.82527330927406	36	26	0.725905545815472	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter	Genotype	c_MUT	0.874592449430253	2.82527330927406	36	26	0.763942584175065	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus	Genotype	b_HET	0.324428158393283	0.484697304439866	36	6	0.520077018140458	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus	Genotype	c_MUT	0.666772119965964	0.484697304439866	36	6	0.202196148049625	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__	Genotype	b_HET	1.02443799489904	1.40187414482135	36	8	0.48351267873432	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__	Genotype	c_MUT	0.993503839781083	1.40187414482135	36	8	0.496457864249093	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__HT002	Genotype	b_HET	0.750995424251152	0.941998141432418	36	36	0.445835875470112	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__HT002	Genotype	c_MUT	-0.267577860352915	0.941998141432418	36	36	0.782796165805965	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	Genotype	b_HET	1.25191722248697	1.27524955347378	36	36	0.351897675233763	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	Genotype	c_MUT	-0.969228060055736	1.27524955347378	36	36	0.466678489346986	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Ligilactobacillus	Genotype	b_HET	-0.27338056148679	0.839530407019382	36	36	0.752143721176151	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Ligilactobacillus	Genotype	c_MUT	-0.506253474502728	0.839530407019382	36	36	0.561381677331678	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Listeriaceae.g__Listeria	Genotype	b_HET	0.270962482923734	0.274921951150999	36	33	0.350083922358063	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Listeriaceae.g__Listeria	Genotype	c_MUT	0.270162731212429	0.274921951150999	36	33	0.351438181422965	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	Genotype	b_HET	-0.351993175824263	0.889378890704014	36	10	0.701489817993673	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	Genotype	c_MUT	-0.313366869051291	0.889378890704014	36	10	0.732690727299986	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__RF39.f__.g__	Genotype	b_HET	0.301533894727446	1.5272792569378	36	24	0.847876387090705	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__RF39.f__.g__	Genotype	c_MUT	-0.187000049966157	1.5272792569378	36	24	0.905241035462714	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Staphylococcales.f__Staphylococcaceae.g__Staphylococcus	Genotype	b_HET	-1.71726750509679	2.01207258145987	36	17	0.415529076470332	0.994911799731975
k__Bacteria.p__Firmicutes.c__Bacilli.o__Staphylococcales.f__Staphylococcaceae.g__Staphylococcus	Genotype	c_MUT	-1.69751209064296	2.01207258145987	36	17	0.420714777037005	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Christensenellales.f__Christensenellaceae.g__	Genotype	b_HET	-0.324535793742083	1.04721991666476	36	18	0.763690918834994	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Christensenellales.f__Christensenellaceae.g__	Genotype	c_MUT	-0.297147909719632	1.04721991666476	36	18	0.783021952818273	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Christensenellales.f__Christensenellaceae.g__Christensenellaceae.R.7.group	Genotype	b_HET	1.34041538747507	1.08901871278674	36	16	0.249576246554252	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Christensenellales.f__Christensenellaceae.g__Christensenellaceae.R.7.group	Genotype	c_MUT	0.0936226241336938	1.08901871278674	36	16	0.933372682597278	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia.UCG.014.f__.g__	Genotype	b_HET	-0.407681449064923	1.17556230123085	36	36	0.736714522094722	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia.UCG.014.f__.g__	Genotype	c_MUT	-1.47909282223368	1.17556230123085	36	36	0.239979815354211	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia.vadinBB60.group.f__.g__	Genotype	b_HET	-0.357969397864493	1.56765819193337	36	35	0.824480591820717	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia.vadinBB60.group.f__.g__	Genotype	c_MUT	-0.78933724904796	1.56765819193337	36	35	0.62669584914673	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus.Arthromitus	Genotype	b_HET	0.736174221518494	0.516862640572317	36	31	0.188091962807824	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus.Arthromitus	Genotype	c_MUT	-0.87452856956927	0.516862640572317	36	31	0.124900398155944	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.sensu.stricto.1	Genotype	b_HET	-2.15226789566393	2.43179432727007	36	12	0.399155938802568	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.sensu.stricto.1	Genotype	c_MUT	-3.25876021303485	2.43179432727007	36	12	0.213072130968698	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Anaerofustaceae.g__Anaerofustis	Genotype	b_HET	1.25347080345455	0.923333063221108	36	18	0.207666882099839	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales.f__Anaerofustaceae.g__Anaerofustis	Genotype	c_MUT	-0.0173881177785279	0.923333063221108	36	18	0.985386088982683	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Defluviitaleaceae.g__Defluviitaleaceae.UCG.011	Genotype	b_HET	0.232549656417869	0.79171920928986	36	20	0.775627150920141	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Defluviitaleaceae.g__Defluviitaleaceae.UCG.011	Genotype	c_MUT	-0.737913583418932	0.79171920928986	36	20	0.37564233275492	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__	Genotype	b_HET	-0.138246635803325	0.435633423304556	36	36	0.752980114886319	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__	Genotype	c_MUT	0.527636849336117	0.435633423304556	36	36	0.234423413603032	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__A2	Genotype	b_HET	-0.826799869168562	1.45954457339635	36	35	0.584916224116775	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__A2	Genotype	c_MUT	-0.631314081756259	1.45954457339635	36	35	0.67552706875547	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356	Genotype	b_HET	0.00650358408513442	0.853473073481681	36	34	0.99408630313054	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356	Genotype	c_MUT	-0.123705530031838	0.853473073481681	36	34	0.8879493790181	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor	Genotype	b_HET	-1.23450174093827	1.1209977605094	36	26	0.299365732597724	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor	Genotype	c_MUT	1.25260231907697	1.1209977605094	36	26	0.292763411428297	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Anaerostipes	Genotype	b_HET	-0.439420857894342	1.19993395005493	36	15	0.722673187450087	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Anaerostipes	Genotype	c_MUT	-0.888198247411183	1.19993395005493	36	15	0.478039277191494	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575	Genotype	b_HET	-0.652171531549335	0.96509241990592	36	35	0.516178660471083	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575	Genotype	c_MUT	0.190660904633695	0.96509241990592	36	35	0.847781389851021	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium	Genotype	b_HET	-0.118288310189052	0.434205057136871	36	36	0.78699266756907	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium	Genotype	c_MUT	0.562004101790612	0.434205057136871	36	36	0.20453649168772	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.AC2044.group	Genotype	b_HET	1.30945402077401	2.19126048871883	36	13	0.564850752480715	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.AC2044.group	Genotype	c_MUT	-0.540461471004982	2.19126048871883	36	13	0.810717365217106	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.FCS020.group	Genotype	b_HET	0.50035544179291	1.09071711935298	36	35	0.657297994120507	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.FCS020.group	Genotype	c_MUT	1.81979951091987	1.09071711935298	36	35	0.129572103512841	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.NK4A136.group	Genotype	b_HET	-0.492791041234428	0.546647923212877	36	36	0.390820363282598	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.NK4A136.group	Genotype	c_MUT	0.315851300210971	0.546647923212877	36	36	0.577569138256942	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.001	Genotype	b_HET	-0.702282699606954	1.26080731489742	36	35	0.591100811202997	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.001	Genotype	c_MUT	0.864229155314109	1.26080731489742	36	35	0.510323749197158	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.004	Genotype	b_HET	0.274044548781407	0.722948316021713	36	21	0.71342778198436	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.004	Genotype	c_MUT	0.754557314077733	0.722948316021713	36	21	0.323836736607607	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.006	Genotype	b_HET	-0.282205919115483	1.13543010421354	36	36	0.809291072756584	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.006	Genotype	c_MUT	-0.634425188025705	1.13543010421354	36	36	0.589959671093455	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia	Genotype	b_HET	-0.136153640727203	1.30907887128015	36	36	0.919444490012057	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia	Genotype	c_MUT	1.98676431904069	1.30907887128015	36	36	0.163407006906123	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia	Genotype	b_HET	-0.359164996442317	0.804499287663402	36	36	0.665823899827266	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia	Genotype	c_MUT	0.268503956707195	0.804499287663402	36	36	0.746210800623046	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Tuzzerella	Genotype	b_HET	-0.219476024780043	0.726752009688734	36	14	0.769517514823587	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Tuzzerella	Genotype	c_MUT	1.5344178447098	0.726752009688734	36	14	0.0639309154455051	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium..xylanophilum.group	Genotype	b_HET	-1.4390137573611	1.04028767328084	36	33	0.199924298816668	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium..xylanophilum.group	Genotype	c_MUT	-0.484869405062403	1.04028767328084	36	33	0.652224534003701	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Monoglobales.f__Monoglobaceae.g__Monoglobus	Genotype	b_HET	0.946777975585943	1.98136115080025	36	22	0.644154662564292	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Monoglobales.f__Monoglobaceae.g__Monoglobus	Genotype	c_MUT	-0.779253454770108	1.98136115080026	36	22	0.703257878202237	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Butyricicoccus	Genotype	b_HET	-0.921336013564492	1.20869125259748	36	32	0.465412118424303	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Butyricicoccus	Genotype	c_MUT	1.85072226670645	1.20869125259748	36	32	0.160085047689174	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__UCG.009	Genotype	b_HET	-1.78560624354327	1.38858156555372	36	16	0.230567700514156	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__UCG.009	Genotype	c_MUT	0.0511243461056385	1.38858156555372	36	16	0.971434083640099	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__	Genotype	b_HET	-0.618991488120138	0.797390830426182	36	35	0.457503193163205	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__	Genotype	c_MUT	0.436175238554435	0.797390830426182	36	35	0.597676064481626	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter	Genotype	b_HET	-0.823428510878054	0.470369319053347	36	36	0.11393610295457	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter	Genotype	c_MUT	0.163412091385407	0.470369319053347	36	36	0.736267698198595	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Intestinimonas	Genotype	b_HET	-0.0928755769625781	0.617182175272702	36	35	0.883702032892753	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Intestinimonas	Genotype	c_MUT	0.296475241179344	0.617182175272702	36	35	0.642425647753965	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__NK4A214.group	Genotype	b_HET	-0.875849618285524	0.990363635450249	36	23	0.399504590311249	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__NK4A214.group	Genotype	c_MUT	-0.835030157203662	0.99036363545025	36	23	0.420984471600751	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter	Genotype	b_HET	-0.710691508404727	0.781438974036217	36	36	0.386811901993512	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter	Genotype	c_MUT	0.393704579922611	0.781438974036217	36	36	0.626488932168243	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UCG.005	Genotype	b_HET	1.21748498607252	0.769901260638148	36	18	0.14825612305709	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UCG.005	Genotype	c_MUT	0.798017257040532	0.769901260638148	36	18	0.327005932593543	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__	Genotype	b_HET	0.685236516753197	0.983778856770667	36	31	0.503684541532009	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__	Genotype	c_MUT	0.718327380158155	0.983778856770667	36	31	0.48385690207021	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus	Genotype	b_HET	1.39200731677095	1.14126260105905	36	17	0.253573272872359	0.994911799731975
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus	Genotype	c_MUT	-0.254082215340342	1.14126260105905	36	17	0.828791901533397	0.994911799731975
