feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas	Site	Cecum	0.532835065430096	0.106494563072335	36	36	5.22519885734341e-05	0.00161506146499705
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.NK4A136.group	Site	Proximal_Colon	1.47772050272374	0.300764100204311	36	36	6.50178955140252e-05	0.00184217370623071
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingobium	Site	Cecum	0.563407019622989	0.123692715130068	36	36	0.000155561738818364	0.0040685377844803
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__Peptococcus	Site	Cecum	2.57798789464887	0.570870632220431	36	21	0.000171102828196369	0.00415535439905467
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae.Sedis	Site	Cecum	1.57152440626387	0.357324812744833	36	34	0.000228186207349046	0.0051722206999117
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__	Site	Cecum	-0.623541607597935	0.143595041565052	36	36	0.000261435256589894	0.00555549920253526
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356	Site	Cecum	1.74015334856711	0.408935323408335	36	34	0.000323393531697628	0.00578704214616807
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575	Site	Proximal_Colon	0.927429624969012	0.216860251345419	36	35	0.000306994728021597	0.00578704214616807
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter	Site	Cecum	1.07179190875195	0.249512988726982	36	36	0.000293129992172546	0.00578704214616807
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UCG.005	Site	Cecum	-1.20586373861181	0.286007131726824	36	18	0.000355833409949466	0.00604916796914092
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus	Site	Cecum	1.42631365186028	0.348168972659626	36	17	0.000476515201460363	0.00771500802364397
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Muribaculum	Site	Cecum	-0.464985081900175	0.114554513099405	36	36	0.000522228144578312	0.00771989431115766
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__.Eubacterium..siraeum.group	Site	Cecum	1.23933511597379	0.304815250668988	36	20	0.000513655878164932	0.00771989431115766
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__A2	Site	Proximal_Colon	1.0880718263596	0.26929540752776	36	35	0.000546511511485023	0.00774224641270449
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter	Site	Proximal_Colon	1.45622726372608	0.362111469145537	36	36	0.000572360355914829	0.00778410084044167
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia	Site	Proximal_Colon	1.20359469894412	0.310497542036685	36	36	0.000815023245356824	0.0102632556822711
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__	Site	Proximal_Colon	1.15533094334103	0.297431116983171	36	36	0.000799277496425224	0.0102632556822711
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010.g__	Site	Proximal_Colon	-1.18254432349398	0.30756243446564	36	25	0.000879767044656238	0.0106828855422543
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter	Site	Proximal_Colon	0.939350514192932	0.249512988726982	36	36	0.00106869273087749	0.0125295009827016
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus	Site	Cecum	-1.01692355177973	0.271486694484978	36	23	0.0011189908517411	0.0126818963197325
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__	Site	Proximal_Colon	1.02082529520341	0.283574838861342	36	36	0.00159207690895264	0.0174614886788354
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__	Site	Proximal_Colon	1.29492020068668	0.363447704780245	36	35	0.00174028896792541	0.0184905702842075
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	Site	Cecum	-0.499049922694376	0.14448072632398	36	36	0.00225947176392503	0.0232794060525609
k__Bacteria.p__Firmicutes.c__Bacilli.o__Staphylococcales.f__Staphylococcaceae.g__Staphylococcus	Site	Cecum	-0.450744986392876	0.131980875787012	36	17	0.00247949725400653	0.0234174740656172
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Intestinimonas	Site	Cecum	0.720329462643568	0.210322769458931	36	35	0.00242300458612549	0.0234174740656172
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__.g__	Site	Cecum	-1.34906337196264	0.392403295504787	36	15	0.00234843962867122	0.0234174740656172
k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	Site	Cecum	1.30237973926499	0.397873689846915	36	25	0.00347476289049637	0.031930253588345
k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	Site	Proximal_Colon	1.20450195131836	0.372469195580547	36	36	0.00381516574877572	0.0341356935416775
k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	Site	Proximal_Colon	1.27688207829691	0.397873689846915	36	25	0.00404283423792446	0.0352452215613927
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium	Site	Proximal_Colon	0.861141964486403	0.270238755870342	36	36	0.00426457047317736	0.0362488490220075
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__UCG.009	Site	Proximal_Colon	0.864286107169477	0.280638194755489	36	16	0.00547862402521611	0.0454324919164263
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.006	Site	Proximal_Colon	0.763363265330189	0.259474288845393	36	36	0.00754129608101378	0.0610485873224925
k__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Enterorhabdus	Site	Cecum	1.08195258419445	0.370863563895587	36	29	0.00798020363173268	0.0616652098815707
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.004	Site	Cecum	1.4652562853591	0.501793558897125	36	21	0.00793170526614201	0.0616652098815707
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family.XIII.UCG.001	Site	Proximal_Colon	1.08963375769121	0.376509228497689	36	30	0.00841970581112525	0.0636155550173908
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Ligilactobacillus	Site	Cecum	-0.511394514355354	0.178652608143905	36	36	0.00905023591380494	0.0654697917168868
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__	Site	Cecum	1.04299347402838	0.363447704780245	36	35	0.00890215894646153	0.0654697917168868
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.FCS020.group	Site	Proximal_Colon	1.02350476621666	0.369600698419962	36	35	0.0111897249594076	0.0792605517958035
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus	Site	Proximal_Colon	0.950884246316845	0.348168972659626	36	17	0.012195344864336	0.084332323357709
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__.g__	Site	Proximal_Colon	-1.06876674774931	0.392403295504787	36	15	0.0124018122584866	0.084332323357709
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010.g__	Site	Cecum	-0.828892990321923	0.30756243446564	36	25	0.0132249484695146	0.0881663231300971
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Anaerostipes	Site	Proximal_Colon	0.357627475084732	0.133373808757941	36	15	0.0136356305394125	0.0891560458346203
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	Site	Cecum	0.615782105761705	0.233720140534941	36	36	0.0151335522160359	0.0952853287676337
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__UBA1819	Site	Cecum	0.531669043923931	0.2013638235589	36	9	0.0149446595127018	0.0952853287676337
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__	Site	Cecum	0.580901280973304	0.224041045194128	36	35	0.0166069338009445	0.0973509912469162
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter	Site	Proximal_Colon	1.12930875566712	0.434147228683211	36	26	0.016301728851731	0.0973509912469162
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__	Site	Proximal_Colon	1.51856527645313	0.582544771841354	36	31	0.0161018241319519	0.0973509912469162
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas	Site	Proximal_Colon	0.276787411568182	0.106494563072335	36	36	0.0163790432406087	0.0973509912469162
k__Bacteria.p__Firmicutes.c__Bacilli.o__RF39.f__.g__	Site	Proximal_Colon	-0.609003374764058	0.237377402776412	36	24	0.017638562383288	0.100256868001372
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Intestinimonas	Site	Proximal_Colon	0.539302672668417	0.210322769458931	36	35	0.0176923884708304	0.100256868001372
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Listeriaceae.g__Listeria	Site	Cecum	0.633715356188065	0.251189519141699	36	33	0.0193737948659934	0.107985086138324
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Butyricicoccus	Site	Proximal_Colon	1.09389892148482	0.436967916401516	36	32	0.0202171027120437	0.110867982614433
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium..xylanophilum.group	Site	Cecum	1.08290256870328	0.434594384462554	36	33	0.0207369856380758	0.111913890745171
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	Site	Proximal_Colon	-0.356315127999152	0.14448072632398	36	36	0.0219243887025141	0.116473314982106
k__Bacteria.p__Firmicutes.c__Clostridia.o__Christensenellales.f__Christensenellaceae.g__Christensenellaceae.R.7.group	Site	Proximal_Colon	-0.405000775070474	0.16965839283472	36	16	0.0260037684523978	0.13601971190485
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium..brachy.group	Site	Cecum	1.46827132088944	0.617444474455198	36	14	0.0265202955640029	0.136619704420621
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingobium	Site	Proximal_Colon	0.292580697533068	0.123692715130068	36	36	0.027245090811741	0.138258669790924
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356	Site	Proximal_Colon	0.959582947896048	0.408935323408335	36	34	0.02836339014744	0.1418169507372
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia.UCG.014.f__.g__	Site	Proximal_Colon	-0.316886803512157	0.136550907537695	36	36	0.0299689246909789	0.147483370635687
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__.Eubacterium..xylanophilum.group	Site	Proximal_Colon	1.00585527278115	0.434594384462554	36	33	0.0303642233661708	0.147483370635687
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.FCS020.group	Site	Cecum	0.832032486541198	0.369600698419962	36	35	0.03469849887838	0.161609446830811
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__NK4A214.group	Site	Cecum	1.12720243338008	0.500064483629081	36	23	0.0344846974860783	0.161609446830811
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter	Site	Cecum	0.815514644750708	0.362111469145537	36	36	0.0346299464676998	0.161609446830811
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.001	Site	Proximal_Colon	1.13395183824361	0.511838009149358	36	35	0.0373862640005777	0.165082204677875
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__.Eubacterium..siraeum.group	Site	Proximal_Colon	0.67676496536596	0.304815250668988	36	20	0.037014662155252	0.165082204677875
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__Peptococcus	Site	Proximal_Colon	1.26700183662976	0.570870632220431	36	21	0.0370784371987759	0.165082204677875
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Delftia	Site	Proximal_Colon	-0.72307672235713	0.323607758045811	36	8	0.0359357338720974	0.165082204677875
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Defluviitaleaceae.g__Defluviitaleaceae.UCG.011	Site	Cecum	-0.830022486715726	0.379972940594931	36	20	0.0398733381954485	0.173806858800673
k__Bacteria.p__Firmicutes.c__Bacilli.o__Staphylococcales.f__Staphylococcaceae.g__Staphylococcus	Site	Proximal_Colon	-0.284866499359558	0.131980875787012	36	17	0.0420749469797058	0.181082050292405
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenella	Site	Cecum	0.416847703891458	0.198070384591913	36	27	0.0469810806644741	0.199669592824015
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor	Site	Proximal_Colon	0.793899209321283	0.384935460547594	36	26	0.0511710324695867	0.214791988143944
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia.vadinBB60.group.f__.g__	Site	Proximal_Colon	1.30363283579543	0.653286986356601	36	35	0.0585178753030147	0.239711778349699
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__	Site	Cecum	1.16324036861859	0.582544771841354	36	31	0.0583634428897117	0.239711778349699
k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dubosiella	Genotype	HET	0.803216273459426	0.410188461861364	36	21	0.0592625119474632	0.239872072168303
k__Bacteria.p__Firmicutes.c__Clostridia.o__Christensenellales.f__Christensenellaceae.g__	Site	Proximal_Colon	-0.298699660976575	0.151342130405414	36	18	0.0611090075809393	0.244436030323757
k__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	Site	Cecum	-0.742258647523123	0.379208426801509	36	29	0.0631075699742053	0.249495044084068
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Tuzzerella	Genotype	MUT	1.53441784470986	0.726751994892301	36	14	0.0639309092876109	0.249844932848134
